Gene,sample_group.cell_lineMCF7,sample_group.cell_lineMDA.MB.231,AveExpr,F,P.Value,adj.P.Val
ZNF226,-7.40850703060996,-6.35646519746489,10.041540490726,11.3715039723349,0.00461985101522523,0.00871022123324451
ROM1,-1.23183925090635,-1.53279357493516,1.15141229366002,11.3703246640904,0.0046212657966769,0.00871165295269172
PNKD,9.82885374305333,-0.295325907972812,12.6770168988296,11.362912267834,0.00463017064914881,0.00872557952040551
NOP14,-5.82554185734366,20.2055446632165,43.3212951619686,11.3625107316995,0.00463065364550784,0.00872557952040551
CAP1P2,-3.18032192926572,2.32637989221327,10.3053353272122,11.3621218516887,0.00463112147824864,0.00872557952040551
HSH2D,3.34474087346677,-2.22329588108015,2.70254817227599,11.3618615925048,0.00463143460982039,0.00872557952040551
GTF3C4,23.3514856779007,9.20981024254988,44.079076773084,11.3610644862651,0.00463239381521421,0.00872557952040551
SMARCE1,-1.39062862250929,7.89379601206608,28.729991715059,11.3608997058534,0.00463259213628511,0.00872557952040551
CREB3,-0.899351853650827,13.9615239907871,23.9835047952583,11.3585492411695,0.00463542218890439,0.00872967295762499
PIN4P1,1.15987277799258,2.06786764857919,3.0372807400458,11.3560655661113,0.00463841498223527,0.00873407167358991
TRAIP,0.753820783411311,4.19424502216532,4.18968467825929,11.3537570006656,0.00464119893848557,0.00873807596180597
RPL4,175.374974094737,-177.406462660479,461.646012111217,11.35149512247,0.00464392862068607,0.00874197694748042
CEBPZOS,-4.7619611889345,-5.13119386402415,8.35912021421553,11.3366584592199,0.00466188369215128,0.00877453384821224
TIMM9,6.1527723873237,2.24454105559221,10.2546079368941,11.333598757405,0.0046655972835194,0.0087802802056548
E4F1,-7.28600300528081,-11.4967024261645,12.8918166370851,11.3303614927762,0.00466953041393395,0.00878643803256088
C21orf58,4.67098551446585,0.337291310313918,5.03184365986193,11.3296540048149,0.00467039053201531,0.00878681259045259
SH3TC2,-39.753033071751,0.0618076825419219,27.685084305954,11.3276851665927,0.00467278516138467,0.00879007364352181
ZNF587B,1.2997867886702,-3.91992503801986,8.14225009168752,11.3265171043959,0.00467420656058002,0.00879047351432283
RLIM,0.784833290155273,44.4101231792294,99.9380123987935,11.3264235712508,0.00467432040319243,0.00879047351432283
SLC39A7,-6.24543431011257,19.2826707931607,48.1285264209948,11.3246425605486,0.00467648879834873,0.00879330727226642
C19orf24,-0.62874968563138,3.94120404021927,7.13333968991618,11.3203854294625,0.00468167699058176,0.00880181761793675
BTBD1,30.5240766289177,17.6283229537915,62.1855694287703,11.3172153947943,0.00468554500868597,0.00880784390545241
ZNRD1-AS1,-0.16373281917768,-1.63182334613934,2.02418537772321,11.3128685754606,0.00469085541854056,0.00881657949989269
CYP4B1,-2.78674317022632,-4.17471672128605,1.85423009078193,11.3119620409595,0.00469196385955578,0.00881741603580029
IPO5P1,2.1222719549925,-0.127937013200203,2.7676082711452,11.3084657498523,0.0046962419262459,0.00882420804122992
C16orf52,-2.91814982107401,-0.527297870795843,7.47471141993107,11.3033458302604,0.00470251547436053,0.0088347470933145
OSTM1,0.199098344005566,12.9126104501144,21.0562316010102,11.3012300213255,0.0047051110815505,0.00883837429281646
SUMO1,16.4954674831663,11.2788354323401,37.8101478979767,11.2994024411111,0.00470735454146009,0.00884083308030336
ZNF600,0.598817942076697,-2.16915643609537,6.9100790490762,11.2990801863284,0.00470775026650521,0.00884083308030336
ISG20L2,5.26262069653795,-2.23939707725407,13.1157788555627,11.2956963024942,0.0047119081491626,0.00884739131496953
CNOT3,-5.91398318400047,-5.62060124910147,7.42399236579196,11.2895018545842,0.00471953136562156,0.00886045351862172
EXOSC8,7.34870491019013,16.843497524475,21.0578491132684,11.2849530973519,0.00472513913276244,0.00886972876044038
GEMIN6,4.95953982266055,0.545629080682106,9.59266142815367,11.2757354170762,0.00473652838792817,0.00888985248974037
CARD8,-4.01245558572532,1.22397555573582,9.76308165419461,11.2735923703066,0.00473918122870664,0.00889357572948872
TYMP,-8.98271538108351,-8.29489153921965,3.26736423740727,11.270870697429,0.0047425530201887,0.0088986469147866
TRIM59,8.22815757013227,10.4607502602551,15.2469952667867,11.2641570876867,0.00475088313002782,0.00891301885170498
NIPAL1,-7.22828528304371,-5.93961173274909,7.97691117874199,11.2630254998619,0.00475228898282604,0.00891439813148797
CLPP,-6.74325031714811,5.8165714969709,15.1224308669513,11.2620366704054,0.00475351790268799,0.00891544517603058
SDCBPP2,-1.3776424528424,-0.16680064955029,1.56902467833021,11.2611189386168,0.004754658817845,0.00891632689147796
UFD1L,13.1672536784795,2.5601772189866,25.2658011224756,11.252583828014,0.00476528600613202,0.00893499528755914
TWIST1,-6.10927008611899,-6.57869955423208,2.34937634078172,11.2504744502316,0.00476791699982851,0.00893866752633576
BBS12,-7.80203133079323,-5.13056132615149,5.04037036565674,11.2484465464753,0.00477044808545675,0.00894215145281217
TJP3,-17.0240508779641,-34.2534293164205,17.3868112793142,11.2453267504747,0.00477434527598699,0.00894764596637544
NBPF11,1.43171900339415,-0.882297504338102,2.10941484132238,11.2450224525416,0.00477472561236089,0.00894764596637544
HMGXB4,-6.25188638124536,-0.855680304766098,14.1801778645025,11.2419071729485,0.00477862152363787,0.00895368442235616
VPS13C,-110.964641756748,-117.392143850684,74.4852531700699,11.2383439076727,0.00478308255361367,0.00896077988761563
MGAT1,-20.9432001936837,-16.0256912241632,33.3069130997335,11.2333744135153,0.00478931281352937,0.00897118741790197
CHMP2B,-3.70390929936348,-36.9389489021158,42.8027341369591,11.2214898929838,0.00480425366356915,0.00899783183138003
PPP2R2A,-12.7503516129979,-12.2273629735842,23.5485125873634,11.2209840094246,0.00480489093734091,0.00899783183138003
COPS7B,-5.0877408222187,-3.01293603074893,6.50192578240065,11.2196682841325,0.00480654888352805,0.00899966865190236
PLAC8,-25.399896773824,6.48822762692116,19.3748895720621,11.2111297234972,0.00481732573606589,0.00901857657518139
THBS3,-6.24860176076064,-7.61653381027918,4.10685720048461,11.2053001956461,0.00482470077607048,0.0090311114935261
NOX5,-2.2679370963149,1.06623037921473,2.3285466286315,11.2043117215655,0.00482595271228474,0.00903218296982381
ERCC6,-7.9445031000085,-15.0738515437368,12.197644522669,11.1970567129381,0.00483515387520886,0.00904812970706408
ABR,6.14382079816814,22.5590745453796,50.2825543398229,11.1893187157205,0.00484499178340978,0.00906526334249476
HDGFP1,0.303108273896133,0.96454521841448,1.5042893694837,11.1817229282826,0.00485467325196126,0.00908209948839817
SYNCRIP,40.5847447093073,-4.31160204077616,100.285462774147,11.1785604979292,0.00485871116859814,0.00908837445159112
CLDN12,-33.0649968143831,-16.8034277048943,28.5173950646698,11.1752684128957,0.00486291909716882,0.00909496561693653
MXD4,-15.9179241319864,-20.1282655312944,24.3423300640018,11.1727323411114,0.00486616380154728,0.00909975369304537
SLC27A4,22.0656904426623,16.0852405968284,27.8370665436176,11.1710498395495,0.00486831792421357,0.00910250131504386
NUBPL,-4.55675756847475,-5.4571865063695,9.02040745421672,11.1701242069039,0.00486950352903328,0.00910343753979049
PGGT1BP1,0.554373817419957,-0.108553084505804,0.978157582263051,11.1608798642344,0.00488136406444949,0.00912432725983162
CCDC125,5.17888017747005,0.592608563992381,9.64338648270983,11.1569692076286,0.00488639233018052,0.00913244190843074
HIST2H3D,40.9293407959535,28.4389749414926,29.047844629973,11.1357589905212,0.00491377726379953,0.00918233198234548
RPL34P33,1.41063446843802,3.1159212956667,6.87375394027069,11.1352176268921,0.00491447873814229,0.00918235189589363
PRC1,71.3276913926268,87.0050630194771,110.200168535935,11.1338673767797,0.00491622887662978,0.00918385748563363
REPS1,-9.23799655265243,-9.0285719032937,25.3857252790867,11.1335299122859,0.00491666640594109,0.00918385748563363
MCRS1,16.99632536465,17.4729092554417,35.1413542716372,11.1258922148232,0.00492658186778399,0.00920108559597932
DNAJC3-AS1,-1.59605079807108,-2.68716508849418,1.553715214277,11.1149887997235,0.00494078035054396,0.0092263068866859
ABCC3,-71.3182008120164,-75.6543626780762,36.6423966100357,11.1140641342027,0.00494198680759074,0.00922726347050092
HINT3,1.16412321993167,-12.8256434070732,24.2090002750769,11.1081257728477,0.00494974367098423,0.00924044843746102
TMEM68,-8.36776284938898,-13.8113593411984,13.1518248622221,11.1069094894205,0.00495133429489105,0.00924211984941607
FAM200B,-5.78706043451085,0.309977032977332,11.0678912899694,11.0996640159261,0.00496082299702094,0.00925853120982903
OIP5,4.61329510717361,4.64695478673351,5.82170387212739,11.0933669054371,0.00496908819909294,0.00927265482835089
FDXR,1.02473470351364,-7.08834669853815,8.34914888729636,11.0905909790734,0.00497273717989227,0.00927816150970354
ANXA2,-313.052007875813,2.13353757410964,365.146259563892,11.089331698928,0.0049743936202994,0.00927994947382732
ZNF821,1.02504480422895,-0.555213081246867,1.95572280322069,11.0838426847408,0.00498162186222334,0.00929212991757965
TTC22,-2.69638968882821,-2.67603259719553,0.905582260153633,11.0817611331916,0.00498436640140522,0.00929594474638391
USP33,-27.9954278008627,-11.5497364589353,50.5921614677057,11.0808369869243,0.00498558550044446,0.00929691392703532
MANSC1,-3.41380281560976,-4.65474575810597,5.88030358030944,11.0785503154101,0.0049886035950707,0.00930041504197447
UBA5,6.568079668798,-5.66101565181934,17.5529103081801,11.078057013298,0.0049892549862453,0.00930041504197447
NIT1,-6.2925811299427,-2.45403355654679,6.78402775783239,11.0774759378049,0.0049900224161009,0.00930041504197447
IST1,-7.60453033633274,-34.1464112984845,59.6748125557449,11.0772946928583,0.00499026181758666,0.00930041504197447
DCAF15,4.20456380395852,7.43445685229027,10.0151989170816,11.0646868157535,0.00500695053311758,0.00933020979758851
SSBP3,-2.57431186903529,-3.39768185273023,4.8813697424815,11.0543441218141,0.00502069303447816,0.00935450684248441
MAP3K7,10.8302878700096,-0.883051840135236,37.183726254797,11.0506727113148,0.00502558263942765,0.00936185158047029
S100A14,-165.241109911582,-261.05971817773,119.015831854185,11.0503267487245,0.00502604370134186,0.00936185158047029
LTBP4,-6.2374860332012,1.39842853746768,7.13339311749434,11.0468218225429,0.00503071767622982,0.00936885337773962
NALCN,-2.39102864389747,1.56280897015674,2.11495541931722,11.0464510661568,0.0050312124142571,0.00936885337773962
TDRD7,-3.99639521365397,6.06822791562524,18.6722531339156,11.0390810912683,0.00504105956298993,0.00938473408821261
RYKP1,-1.3984416089987,-1.34971724048698,1.87169109254124,11.0390114868135,0.00504115267753822,0.00938473408821261
ATG9A,-13.6630397727349,-7.37091547011646,25.0729994156472,11.0373080879664,0.00504343209911176,0.00938661225995788
FTL,-34.4713032756372,141.717039606005,194.465059449747,11.0364340372167,0.00504460222002052,0.00938661225995788
RSAD1,5.60108998091405,-0.892279068830167,10.8295619358401,11.036360571905,0.00504470058595386,0.00938661225995788
FAM160B2,-27.4035635629192,-26.5811717335408,14.4917871057382,11.0361471896488,0.00504498630643538,0.00938661225995788
CDKN1C,-3.34734726556452,-0.517540866854474,2.12648728742004,11.0346635166651,0.00504697351571523,0.00938777884774295
TBK1,18.210014522178,1.77519890227757,38.2301208957894,11.0346244504873,0.00504702585359397,0.00938777884774295
TMEM132A,38.277934392519,-0.304486847787657,31.4740477719347,11.0337103397125,0.00504825070314177,0.00938874329735
ABHD8,-3.20252681023743,2.35637725529374,4.02984226717005,11.0313241918027,0.00505144974003412,0.00939337855967173
TMEM144,-6.40073081704277,-6.79017991837435,4.43139933375108,11.0296162745213,0.00505374105052871,0.00939632480677403
MRPS17,-1.86433870305192,-0.300249028275467,3.83355519967237,11.0224275687653,0.00506339954922641,0.00941296598717726
DEFB1,-11.0795679010031,-11.0585360599646,3.70019991401387,11.0202454107486,0.00506633598903084,0.00941658151632204
HSPH1,53.0738228367795,35.5953884376545,112.353024459547,11.0194507234797,0.0050674058958942,0.00941658151632204
NFX1,-11.2993026919779,-11.8040501523577,24.6445180182949,11.0194033201263,0.00506746972511673,0.00941658151632204
IDH3G,11.9942541544139,2.77454161987443,20.0041662852714,11.0186009717687,0.00506855025003255,0.00941727284364449
TTC13,1.63136880771925,9.05637076409339,12.3155516627904,11.014756816964,0.00507373118442149,0.0094255813980895
PRMT2,11.1669112645282,8.8334536674186,40.973581492865,11.0111779208685,0.00507856057347121,0.00943323464820839
TP53INP1,14.9390878333046,-35.3901513699782,41.5941176581687,11.0086848418648,0.00508192815077838,0.00943715872764691
ARHGEF9,-6.82876856889908,-1.2207134828565,13.1656833540901,11.0083370270714,0.0050823981906881,0.00943715872764691
PCDHB14,1.13279312875202,1.12591212016595,1.33204431367656,11.0080374098548,0.0050828031395745,0.00943715872764691
RBM39,-36.933354700923,21.2572798216856,135.759167980934,11.0067994166457,0.00508447678234079,0.00943894768028962
HMGA1P2,-3.30289326730752,5.03339048200654,4.96467200934393,11.0021440983384,0.00509077647892861,0.00944932285405936
DOHH,-1.15305003697192,2.36552287122601,4.4607837747909,10.9938209831073,0.00510206388270339,0.00946895184709488
SGOL2,7.50614950612974,21.2244783281354,20.6347589395746,10.9897124357417,0.00510764723440661,0.00947799065192415
HSF4,-2.03803343556131,-2.29279236570577,1.1207746439525,10.9857004020487,0.00511310680491259,0.00948679727120299
MCM3AP,-3.25354166354113,-15.5176887426346,50.8373186135805,10.9851484691061,0.00511385844561277,0.00948686761466642
PDK4,-82.7571739300111,-79.2261460264954,30.3987352510574,10.9841204039445,0.00511525886755374,0.009487750890386
TOPBP1,20.3770637615888,11.8512334373349,51.7237934335205,10.9837510173725,0.00511576216005089,0.009487750890386
METTL1,3.18709054231614,1.70435950398603,3.53912541724357,10.9795327607307,0.00512151396689338,0.00949709314284973
UGP2,-26.8080502224396,-24.908766655008,53.8395605609946,10.978704148199,0.00512264477244335,0.00949786501817785
TAX1BP3,2.39710168965488,2.75538917367442,7.13748241101239,10.9761335423557,0.00512615485987365,0.00950233601732495
ARGLU1,-18.9951730893199,-13.7581298949591,20.8937405730017,10.9758911644355,0.00512648597504042,0.00950233601732495
TP53BP2,-2.03526962845649,8.17720731633374,24.0617675347374,10.9735902055604,0.0051296306733059,0.00950683922331038
CDK20,-0.405139458801736,-2.16018814989626,1.59706536487626,10.9699321993104,0.0051346350036607,0.00951478718369692
MMS22L,12.9595576012909,16.9265702407637,27.5441228765751,10.9690335321353,0.00513586535827814,0.00951574049933552
RCOR1,6.1706763807487,-10.0172963096612,50.6731971254874,10.9664774248516,0.00513936691119092,0.00952090104300344
ZNF101,5.7994418015418,2.02145004718823,8.62422698752515,10.9645389696743,0.00514202434764749,0.00952373692835921
B4GALNT3,-8.65943107766159,-3.51793267850205,5.18620296897431,10.9643155680347,0.00514233072034562,0.00952373692835921
PET117,0.759037992494279,0.335519174935958,1.05930056347627,10.9627642912253,0.00514445876905325,0.00952445319397194
SERPINE2,-12.5685884528072,7.73472400996167,11.4393920591674,10.9625361329568,0.00514477185053142,0.00952445319397194
TMEM203,6.33978788612124,6.99187879787194,15.280313589425,10.9621264067765,0.00514533414147659,0.00952445319397194
SLC9B2,-1.49665160988031,-2.5796860679528,1.25094683669521,10.9618963874039,0.00514564984406045,0.00952445319397194
NUP62CL,-1.87244973112966,-0.296877325225357,1.52119918475099,10.9614225650235,0.00514630024368842,0.00952445319397194
EEF1D,89.8140914155457,-18.2948660717373,169.969670489259,10.9552325264219,0.0051548065497455,0.00953886797427498
GAPDHP60,0.145994856583254,5.90517101994976,11.5714787713184,10.9518123004427,0.00515951414267308,0.00954625027622641
FXR1,-22.0282234747755,-13.4394163417126,60.2700798280117,10.9476674428171,0.00516522632654181,0.00955489051543924
PABPC1P3,-3.48517314301883,-22.0554430038587,17.9300292645257,10.947380786695,0.00516562167047445,0.00955489051543924
CCNH,1.18393925899077,7.6866094716912,16.8372112945677,10.9444062306432,0.00516972628655117,0.00956115233071354
CHMP4BP1,-0.702702407107418,-0.459004266239427,0.733441180021244,10.9437466834822,0.00517063695397066,0.00956150617587341
UBE2S,-2.85633291881202,11.855229134036,11.7953840985774,10.9411089556486,0.00517428099383537,0.00956691375296421
VPS52,6.7404692234651,-6.0299131051464,25.079003199447,10.9392793605049,0.00517681047948464,0.00956946283790416
D2HGDH,0.108063846980331,-7.59436775001851,6.81858545338382,10.9389349699849,0.00517728678557604,0.00956946283790416
SLC30A9,-27.4147231326092,-6.24525353088344,63.5225674056909,10.9385498441412,0.00517781949520063,0.00956946283790416
CEP76,4.43202111142282,3.3924996070903,8.64459146583978,10.9330004584399,0.00518550307340147,0.00958233099564191
KIFC2,-9.67494214268773,-13.7620409238999,8.83187480144202,10.9295635590009,0.00519026889361823,0.00958980457797797
TTC26,-1.99741661241936,3.01615423603294,7.74687329781484,10.9259626221975,0.00519526805678952,0.00959770715925591
RAB27B,-9.8912652264215,-41.5534708024342,43.9093376966349,10.9221313712114,0.00520059357854273,0.00960621037326153
ALDOC,6.29177441044773,-2.55729897676194,10.9195504480547,10.9209903981861,0.00520218087509602,0.00960780716851137
GTDC1,-2.60197909454968,-4.17986559754722,7.87825766430951,10.9199982269194,0.00520356165451688,0.00960902216057771
UBE2Q2P2,0.582030529185047,-0.784337718014185,0.960793656722917,10.9132455312847,0.00521297139553925,0.00962506122926902
CD22,-0.597206158708894,1.27470101343679,1.05435741559203,10.9105566223229,0.00521672425851364,0.00962941587176555
RSL1D1,0.828139169426206,-54.126881897506,104.234271253953,10.9105175677433,0.00521677879119649,0.00962941587176555
PSMB8,-23.1537086375964,-4.0591292385896,14.4560681682161,10.9090169685121,0.00521887464774628,0.00963194693388553
TBKBP1,1.86042564665186,0.18195419372219,1.69436539594693,10.9004478281264,0.00523086319251103,0.00965273268844324
ANXA2P3,-0.92120741486964,1.11797984330475,2.2240236905482,10.8984589291592,0.00523365065954307,0.0096539231410599
ZNF565,-1.07159865786155,-1.38018049105594,2.19277289411072,10.8984580357742,0.00523365191205083,0.0096539231410599
MAP2K7,-6.06690376265141,-2.06455983594588,7.44759208051583,10.8984328715925,0.00523368719188065,0.0096539231410599
PTPDC1,3.0228718250642,7.83820452878906,9.22772680454963,10.8970433379487,0.00523563576034747,0.00965489442351299
ACAD8,-4.68292049049863,4.94743794600511,12.270785724055,10.896796725368,0.00523598168449234,0.00965489442351299
CCT5P2,3.22803504331971,2.52924684802658,3.60788858300155,10.8965036207683,0.00523639286029982,0.00965489442351299
WWC1,-4.72065165005356,-18.6770055093819,26.8517625999651,10.8950984333869,0.00523836465977066,0.00965719043795723
MRPL45,-6.64368946485852,-2.41400518823767,13.3051510617369,10.8920528454001,0.005242641505417,0.00966373469560432
VCP,62.445028631539,119.184287242456,299.843327507993,10.8901668059013,0.00524529221500876,0.00966625953205793
DAPK3,0.309493596757132,7.80185690053197,14.9129892813925,10.8900434132569,0.00524546569400646,0.00966625953205793
KIF20B,-5.70718508331059,50.449151187084,57.6047383824499,10.8860730638212,0.00525105148183615,0.00967521157423984
THOP1,-6.14171395275842,17.9474567242615,25.3465477965413,10.8821526664026,0.00525657429531398,0.00968404511896235
KARS,11.5438062235873,-45.7128857743268,134.067344244726,10.8812422418786,0.00525785788445227,0.00968506748893287
RN7SL5P,19.2253571745893,23.3388701157029,19.5578241432403,10.8780813964745,0.00526231734090749,0.00969193876892648
ABCC2,-56.2983121281648,-56.0373944944893,19.1149419421417,10.8751590357012,0.00526644454261342,0.00969819629543053
TET2,12.2331211474641,-8.03066765823373,27.587976484798,10.8660865709171,0.00527928325567285,0.00972049217819691
DNAJC16,-22.582345587138,-22.4850408793733,19.1603172130104,10.8652195072626,0.00528051231153315,0.0097214085380746
RCN2,28.1016522024831,-7.91497974594777,45.269377618085,10.8623694876571,0.00528455471409772,0.00972750329037348
ST13P6,-3.7414143938824,-5.24079688311793,8.13256802331745,10.8573721584768,0.00529165215955619,0.00973921912279437
ARF5,-1.39529350242617,-16.4843955816698,30.8296378833018,10.8555507393679,0.00529424199037074,0.00974263665180782
SAYSD1,4.23160620859244,-2.84197208521925,11.6028601559344,10.8550150024403,0.00529500404318359,0.00974269016362076
PLXNB1,-28.6454708179555,-38.5146006806682,18.4570245380242,10.8487714647019,0.00530389521594891,0.00975769899105785
MMP17,0.764445015807628,-2.03874086879353,2.63636440364303,10.8475492584953,0.00530563789597255,0.00975955423654403
RAB11FIP2,-3.2298000464286,5.0033019418494,12.7221155986697,10.843623023304,0.00531124095757353,0.00976850903667737
ANAPC11,8.19702918194301,14.6501373976492,22.1167729880942,10.84295702717,0.0053121921230688,0.00976890670999314
UBALD2,-1.61848857471065,3.98131854959725,5.85748122437577,10.8405264273421,0.00531566527676019,0.00977394146613591
YARS2,1.54113028980849,7.52771316898826,15.403401284153,10.8391606881078,0.00531761806700152,0.00977617971598675
DUSP8,0.250925224369566,-1.23009781159222,1.02045473332516,10.8376018640701,0.00531984803452246,0.00977892685311472
KLHL36,-27.4729517550016,-48.2252503181349,47.8184706101478,10.8365179295989,0.00532139934073971,0.00978016466614898
LINC-PINT,-3.3872180034756,-1.14690616676389,3.02778402067816,10.8361032264423,0.00532199300558649,0.00978016466614898
C14orf80,11.6130170225038,3.59991656140742,9.1620672844263,10.8348865412219,0.00532373521927809,0.00978201389751789
TRABD,-13.0326513096289,-13.9835345874473,9.98647164172689,10.8238833539129,0.00533952350663515,0.00980966778855486
ZNF510,7.26755374129372,3.99216725562949,13.8380449204946,10.8209093478692,0.00534380090792109,0.009816169384755
BAZ2B,-23.863077589835,-39.4510176794024,33.3389444927136,10.81300409275,0.00535519159486778,0.0098357339614457
DNM1L,-9.66935675028263,29.3534825011675,65.1431750891672,10.8103310124561,0.00535905010734124,0.00984146090450121
GNL2,11.1580609931348,15.3061590305702,30.204287061099,10.8071938224327,0.0053635829849208,0.00984842451106055
LMTK2,-26.6225566381427,-36.3441458853439,41.0657909400695,10.8058208300365,0.00536556830911602,0.00985070911115609
CCT7,95.8417402545267,36.614947265166,173.551450969902,10.7977056505832,0.00537732151420576,0.00987092356951014
SMAD5,-13.1160826572095,8.06845642083857,67.545065990839,10.7955586680496,0.00538043637178635,0.00987527758268216
ELF3,-184.510920877886,-204.889064989277,78.5318796133613,10.7948619871968,0.00538144760628356,0.00987576992720159
AMN1,0.62145675499877,1.48247990367005,2.32921325723976,10.7906582836893,0.00538755434269546,0.00988561186127941
MTMR12,4.5722990626722,10.2756754456832,26.7212289008344,10.7867001973807,0.0053933121947618,0.00989481099969273
NUCB1,-45.2575703810423,-33.8055109219241,50.2653604500518,10.7841391918683,0.00539704180642266,0.00990028701227851
RAB11A,11.4809540530965,-39.699529834231,100.381448281696,10.7805445613521,0.00540228213728168,0.00990733876300121
CENPA,6.41660203484275,10.3322556454145,10.5992477389395,10.7804797223612,0.00540237671939759,0.00990733876300121
TSG101,2.45970709304014,11.2635291959044,28.9561929176386,10.777098074908,0.0054073124779411,0.0099150224109247
SIPA1,-5.46377338232982,5.71863939862485,7.6116536052601,10.7762057460222,0.00540861583678525,0.00991604437276545
IQCC,1.71034382446984,0.0574971936917655,2.3607258060967,10.772568059575,0.00541393320426963,0.00992442423819499
C19orf53,9.56263678299507,9.50487904318194,21.2302366932891,10.7713161252521,0.00541576472441769,0.0099264126747049
ASPHD1,0.0352382190986875,0.935571628003319,0.8298256345497,10.7672208339302,0.00542176135654727,0.00993489819234134
PIDD1,-3.69112104871617,-2.96228990620167,2.5909691699239,10.7671335748796,0.00542188921811948,0.00993489819234134
PPP6R1,-19.7492670756126,-9.33112021399198,37.2944407108111,10.7653890664891,0.00542444625557376,0.009937122863618
LRBA,-62.377246570293,-112.951607839541,138.703835663438,10.7652852198542,0.00542459851778605,0.009937122863618
DNASE1L2,1.83572675120083,-0.688600207266614,1.27982606116119,10.7646666375055,0.00542550560755376,0.00993741498354755
ZNF277,-0.955275657488561,-10.2860210101465,19.6464538983874,10.7602000133798,0.00543206110361448,0.00994805127986272
GLUD1,-33.4436188196483,28.3662609961843,99.7184018968631,10.7562805770953,0.00543782167553075,0.00995703711460932
LRRC57,-3.88006365499483,-2.79646935503926,9.31209081333087,10.755842539729,0.00543846595336019,0.00995703711460932
GMPSP1,1.91563565080152,-0.592123396931844,5.52963304430091,10.754244656459,0.00544081697509942,0.00995996959551321
PRR13P5,3.39243792832265,1.46536814323304,4.25806243300456,10.7437915231646,0.00545622843729975,0.0099848662967229
STIP1P3,6.06767350239278,5.18726943886441,12.5767447806187,10.7435089188103,0.00545664584945353,0.0099848662967229
PGBD2,2.00737773449114,-2.1556069887114,5.08236703471253,10.7434920014092,0.0054566708380526,0.0099848662967229
TECPR1,-7.3072621268204,-4.04296305368979,9.87768579733537,10.7382624233644,0.00546440228435049,0.00999763732465062
TRIM27,12.1431510813844,10.0923429957714,37.1314091947358,10.7311757810835,0.00547490110510003,0.010014846880107
PAAF1,2.8877704707428,-1.66976595498427,6.31877964813128,10.730896484095,0.00547531539856587,0.010014846880107
TINF2,11.888785994338,4.66932497232967,20.8852283397914,10.7293930716148,0.00547754614994264,0.0100175486275506
SGTB,-2.60419785798595,4.48275178283772,6.9854545764568,10.7271905762277,0.00548081624788922,0.0100221501674155
PLEK2,-0.957038230261595,9.88959511723847,8.87371432181875,10.7230348507985,0.0054869930065081,0.0100320647926418
TAF6L,2.89723508784332,5.09681948196255,8.44156362985447,10.7151580755638,0.00549872436438096,0.0100517820157914
R3HDM4,-4.531270100221,3.9190501570889,13.0644337366806,10.7147790173545,0.00549928970951211,0.0100517820157914
ARL6IP6,2.91000019178009,13.6764634060208,18.3018406880613,10.7129580104459,0.00550200665811701,0.0100553653925053
RNF212,-1.98735227227786,-1.99677927928545,0.668735428764344,10.7112294363927,0.00550458725002434,0.0100586986152493
HP1BP3,-30.1670967169127,-22.9636550226923,85.0442553933744,10.7069369811873,0.00551100201601479,0.0100686624810052
SOD1,27.5858483837681,-25.7311382007227,94.0280729739157,10.7065672859672,0.00551155493618673,0.0100686624810052
KEAP1,10.3125559742025,19.6026097877177,43.3017852967575,10.7050494730707,0.00551382572092579,0.0100714266157133
GPATCH1,1.91118738655722,3.58517054092274,7.93487654925185,10.7020791362821,0.00551827299900681,0.0100781649770264
PUS3,-2.25257077924696,-0.700130668404627,5.06177338817687,10.701469256648,0.00551918668434587,0.0100784488814844
PGDP1,-0.93068158942195,-2.1289586227751,3.65484923415493,10.7002379208486,0.00552103197504191,0.0100804336555298
MEGF8,-72.5423297907472,-72.9578283694113,31.5747335419705,10.6989108632407,0.00552302157935555,0.0100824539913543
ISPD,-1.20990456779617,0.724476394693693,1.96381476736345,10.6984881133482,0.00552365557967512,0.0100824539913543
SRP19,5.01073785739001,5.26246679469258,7.87613858299104,10.6907915072373,0.00553521415297075,0.010101029028111
TMEM115,-8.04174421746474,1.71032237175774,14.53393700378,10.690700006445,0.0055353517484773,0.010101029028111
FAM20C,-23.0573564435803,-7.15736613686757,20.0180797556328,10.6878128111108,0.00553969560409177,0.0101075681495659
WDR31,-3.13092462681793,-3.33351731519688,1.8466849621144,10.6834363844194,0.00554628817746221,0.0101182078581976
EDRF1,8.79592133501883,4.44876064068717,17.9787950111018,10.6752326594132,0.00555867258650744,0.0101394093618577
RUNX1,-28.6142175257322,-18.7904642107644,20.9117241295744,10.6727075418107,0.00556249148440029,0.0101449830969606
IKZF2,-68.8309047604885,-71.7032403609187,34.7815385427948,10.6711639101117,0.00556482763424495,0.0101478514082019
RNF166,3.4233478182773,2.88606728587543,4.66710731527563,10.6693637719327,0.00556755353415718,0.0101514295714701
PTMA,120.476026978616,25.7179381422477,181.820468787468,10.6672835514904,0.00557070563541,0.0101557837478905
DNAJA3,-4.4056310652862,-24.6312453290496,42.0082119483315,10.6638180942692,0.00557596170634769,0.0101639718871055
CACTIN,-4.57019058555784,5.31674299875314,11.8821169862111,10.6566943511948,0.00558678580740169,0.0101823059031926
KLC2,3.41708577495709,7.49994242019622,12.8887040585586,10.6548733057352,0.00558955699375153,0.0101859599069023
